case_id,seed,split,split_ordinal,generator_condition,split_schema_version
synthetic3d-102161,102161,train,580,primary,1.0
synthetic3d-107896,107896,train,581,primary,1.0
synthetic3d-100877,100877,train,582,primary,1.0
synthetic3d-108211,108211,train,583,primary,1.0
synthetic3d-107174,107174,train,584,primary,1.0
synthetic3d-101895,101895,train,585,primary,1.0
synthetic3d-100772,100772,train,586,primary,1.0
synthetic3d-105076,105076,train,587,primary,1.0
synthetic3d-108935,108935,train,588,primary,1.0
synthetic3d-108164,108164,train,589,primary,1.0
synthetic3d-101139,101139,train,590,primary,1.0
synthetic3d-101028,101028,train,591,primary,1.0
synthetic3d-107109,107109,train,592,primary,1.0
synthetic3d-108244,108244,train,593,primary,1.0
synthetic3d-103171,103171,train,594,primary,1.0
synthetic3d-108701,108701,train,595,primary,1.0
synthetic3d-103824,103824,train,596,primary,1.0
synthetic3d-102064,102064,train,597,primary,1.0
synthetic3d-100300,100300,train,598,primary,1.0
synthetic3d-101679,101679,train,599,primary,1.0
synthetic3d-108361,108361,train,600,primary,1.0
synthetic3d-101702,101702,train,601,primary,1.0
synthetic3d-108350,108350,train,602,primary,1.0
synthetic3d-106341,106341,train,603,primary,1.0
synthetic3d-107986,107986,train,604,primary,1.0
synthetic3d-101469,101469,train,605,primary,1.0
synthetic3d-105672,105672,train,606,primary,1.0
synthetic3d-103729,103729,train,607,primary,1.0
synthetic3d-100906,100906,train,608,primary,1.0
synthetic3d-106185,106185,train,609,primary,1.0
synthetic3d-103852,103852,train,610,primary,1.0
synthetic3d-104788,104788,train,611,primary,1.0
synthetic3d-108753,108753,train,612,primary,1.0
synthetic3d-103198,103198,train,613,primary,1.0
synthetic3d-104125,104125,train,614,primary,1.0
synthetic3d-104150,104150,train,615,primary,1.0
synthetic3d-104236,104236,train,616,primary,1.0
synthetic3d-101814,101814,train,617,primary,1.0
synthetic3d-102554,102554,train,618,primary,1.0
synthetic3d-102344,102344,train,619,primary,1.0
synthetic3d-101136,101136,train,620,primary,1.0
synthetic3d-104074,104074,train,621,primary,1.0
synthetic3d-101667,101667,train,622,primary,1.0
synthetic3d-103303,103303,train,623,primary,1.0
synthetic3d-106837,106837,train,624,primary,1.0
synthetic3d-108199,108199,train,625,primary,1.0
synthetic3d-105377,105377,train,626,primary,1.0
synthetic3d-102415,102415,train,627,primary,1.0
synthetic3d-105445,105445,train,628,primary,1.0
synthetic3d-103599,103599,train,629,primary,1.0
synthetic3d-104898,104898,train,630,primary,1.0
synthetic3d-104780,104780,train,631,primary,1.0
synthetic3d-100638,100638,train,632,primary,1.0
synthetic3d-107444,107444,train,633,primary,1.0
synthetic3d-108640,108640,train,634,primary,1.0
synthetic3d-102706,102706,train,635,primary,1.0
synthetic3d-105204,105204,train,636,primary,1.0
synthetic3d-102929,102929,train,637,primary,1.0
synthetic3d-103600,103600,train,638,primary,1.0
synthetic3d-107879,107879,train,639,primary,1.0
synthetic3d-106000,106000,train,640,primary,1.0
synthetic3d-107438,107438,train,641,primary,1.0
synthetic3d-100657,100657,train,642,primary,1.0
synthetic3d-105081,105081,train,643,primary,1.0
synthetic3d-107188,107188,train,644,primary,1.0
synthetic3d-104279,104279,train,645,primary,1.0
synthetic3d-104424,104424,train,646,primary,1.0
synthetic3d-107732,107732,train,647,primary,1.0
synthetic3d-107394,107394,train,648,primary,1.0
synthetic3d-105593,105593,train,649,primary,1.0
synthetic3d-103141,103141,train,650,primary,1.0
synthetic3d-100583,100583,train,651,primary,1.0
synthetic3d-101912,101912,train,652,primary,1.0
synthetic3d-107993,107993,train,653,primary,1.0
synthetic3d-106213,106213,train,654,primary,1.0
synthetic3d-104536,104536,train,655,primary,1.0
synthetic3d-103950,103950,train,656,primary,1.0
synthetic3d-107696,107696,train,657,primary,1.0
synthetic3d-101886,101886,train,658,primary,1.0
synthetic3d-104589,104589,train,659,primary,1.0
synthetic3d-107422,107422,train,660,primary,1.0
synthetic3d-106794,106794,train,661,primary,1.0
synthetic3d-106430,106430,train,662,primary,1.0
synthetic3d-101366,101366,train,663,primary,1.0
synthetic3d-101201,101201,train,664,primary,1.0
synthetic3d-104586,104586,train,665,primary,1.0
synthetic3d-101487,101487,train,666,primary,1.0
synthetic3d-100440,100440,train,667,primary,1.0
synthetic3d-102762,102762,train,668,primary,1.0
synthetic3d-104710,104710,train,669,primary,1.0
synthetic3d-103570,103570,train,670,primary,1.0
synthetic3d-101603,101603,train,671,primary,1.0
synthetic3d-102843,102843,train,672,primary,1.0
synthetic3d-108323,108323,train,673,primary,1.0
synthetic3d-101900,101900,train,674,primary,1.0
synthetic3d-106947,106947,train,675,primary,1.0
synthetic3d-107951,107951,train,676,primary,1.0
synthetic3d-102402,102402,train,677,primary,1.0
synthetic3d-108015,108015,train,678,primary,1.0
synthetic3d-101726,101726,train,679,primary,1.0
synthetic3d-108831,108831,train,680,primary,1.0
synthetic3d-107573,107573,train,681,primary,1.0
synthetic3d-101282,101282,train,682,primary,1.0
synthetic3d-106977,106977,train,683,primary,1.0
synthetic3d-106068,106068,train,684,primary,1.0
synthetic3d-103694,103694,train,685,primary,1.0
synthetic3d-107632,107632,train,686,primary,1.0
synthetic3d-105057,105057,train,687,primary,1.0
synthetic3d-100287,100287,train,688,primary,1.0
synthetic3d-101777,101777,train,689,primary,1.0
synthetic3d-105928,105928,train,690,primary,1.0
synthetic3d-105197,105197,train,691,primary,1.0
synthetic3d-103822,103822,train,692,primary,1.0
synthetic3d-108904,108904,train,693,primary,1.0
synthetic3d-106475,106475,train,694,primary,1.0
synthetic3d-106149,106149,train,695,primary,1.0
synthetic3d-102287,102287,train,696,primary,1.0
synthetic3d-103942,103942,train,697,primary,1.0
synthetic3d-105948,105948,train,698,primary,1.0
synthetic3d-102438,102438,train,699,primary,1.0
synthetic3d-107345,107345,train,700,primary,1.0
synthetic3d-100045,100045,train,701,primary,1.0
synthetic3d-107029,107029,train,702,primary,1.0
synthetic3d-105238,105238,train,703,primary,1.0
synthetic3d-106807,106807,train,704,primary,1.0
synthetic3d-107536,107536,train,705,primary,1.0
synthetic3d-101864,101864,train,706,primary,1.0
synthetic3d-104568,104568,train,707,primary,1.0
synthetic3d-100116,100116,train,708,primary,1.0
synthetic3d-101300,101300,train,709,primary,1.0
synthetic3d-102311,102311,train,710,primary,1.0
synthetic3d-107928,107928,train,711,primary,1.0
synthetic3d-103232,103232,train,712,primary,1.0
synthetic3d-103414,103414,train,713,primary,1.0
synthetic3d-100159,100159,train,714,primary,1.0
synthetic3d-104661,104661,train,715,primary,1.0
synthetic3d-104511,104511,train,716,primary,1.0
synthetic3d-102213,102213,train,717,primary,1.0
synthetic3d-106235,106235,train,718,primary,1.0
synthetic3d-104331,104331,train,719,primary,1.0
synthetic3d-103504,103504,train,720,primary,1.0
synthetic3d-105826,105826,train,721,primary,1.0
synthetic3d-101186,101186,train,722,primary,1.0
synthetic3d-108056,108056,train,723,primary,1.0
synthetic3d-107227,107227,train,724,primary,1.0
synthetic3d-108520,108520,train,725,primary,1.0
synthetic3d-101735,101735,train,726,primary,1.0
synthetic3d-102795,102795,train,727,primary,1.0
synthetic3d-106313,106313,train,728,primary,1.0
synthetic3d-104478,104478,train,729,primary,1.0
synthetic3d-106867,106867,train,730,primary,1.0
synthetic3d-106187,106187,train,731,primary,1.0
synthetic3d-108796,108796,train,732,primary,1.0
synthetic3d-106366,106366,train,733,primary,1.0
synthetic3d-105249,105249,train,734,primary,1.0
synthetic3d-101234,101234,train,735,primary,1.0
synthetic3d-104009,104009,train,736,primary,1.0
synthetic3d-103060,103060,train,737,primary,1.0
synthetic3d-102354,102354,train,738,primary,1.0
synthetic3d-106694,106694,train,739,primary,1.0
synthetic3d-101295,101295,train,740,primary,1.0
synthetic3d-102180,102180,train,741,primary,1.0
synthetic3d-101844,101844,train,742,primary,1.0
synthetic3d-106278,106278,train,743,primary,1.0
synthetic3d-107342,107342,train,744,primary,1.0
synthetic3d-103516,103516,train,745,primary,1.0
synthetic3d-100524,100524,train,746,primary,1.0
synthetic3d-107329,107329,train,747,primary,1.0
synthetic3d-108786,108786,train,748,primary,1.0
synthetic3d-100157,100157,train,749,primary,1.0
synthetic3d-102195,102195,train,750,primary,1.0
synthetic3d-105181,105181,train,751,primary,1.0
synthetic3d-107923,107923,train,752,primary,1.0
synthetic3d-104365,104365,train,753,primary,1.0
synthetic3d-100508,100508,train,754,primary,1.0
synthetic3d-102829,102829,train,755,primary,1.0
synthetic3d-101228,101228,train,756,primary,1.0
synthetic3d-104591,104591,train,757,primary,1.0
synthetic3d-106458,106458,train,758,primary,1.0
synthetic3d-105726,105726,train,759,primary,1.0
synthetic3d-107593,107593,train,760,primary,1.0
synthetic3d-100588,100588,train,761,primary,1.0
synthetic3d-103544,103544,train,762,primary,1.0
synthetic3d-105740,105740,train,763,primary,1.0
synthetic3d-105905,105905,train,764,primary,1.0
synthetic3d-101595,101595,train,765,primary,1.0
synthetic3d-101078,101078,train,766,primary,1.0
synthetic3d-105041,105041,train,767,primary,1.0
synthetic3d-103329,103329,train,768,primary,1.0
synthetic3d-100644,100644,train,769,primary,1.0
synthetic3d-107402,107402,train,770,primary,1.0
synthetic3d-105620,105620,train,771,primary,1.0
synthetic3d-105028,105028,train,772,primary,1.0
synthetic3d-100280,100280,train,773,primary,1.0
synthetic3d-105673,105673,train,774,primary,1.0
synthetic3d-107302,107302,train,775,primary,1.0
synthetic3d-102116,102116,train,776,primary,1.0
synthetic3d-106463,106463,train,777,primary,1.0
synthetic3d-106574,106574,train,778,primary,1.0
synthetic3d-104294,104294,train,779,primary,1.0
synthetic3d-107409,107409,train,780,primary,1.0
synthetic3d-104915,104915,train,781,primary,1.0
synthetic3d-101102,101102,train,782,primary,1.0
synthetic3d-103094,103094,train,783,primary,1.0
synthetic3d-102992,102992,train,784,primary,1.0
synthetic3d-101838,101838,train,785,primary,1.0
synthetic3d-105941,105941,train,786,primary,1.0
synthetic3d-105639,105639,train,787,primary,1.0
synthetic3d-101955,101955,train,788,primary,1.0
synthetic3d-102117,102117,train,789,primary,1.0
synthetic3d-101179,101179,train,790,primary,1.0
synthetic3d-100368,100368,train,791,primary,1.0
synthetic3d-101792,101792,train,792,primary,1.0
synthetic3d-106064,106064,train,793,primary,1.0
synthetic3d-106606,106606,train,794,primary,1.0
synthetic3d-108371,108371,train,795,primary,1.0
synthetic3d-103432,103432,train,796,primary,1.0
synthetic3d-104077,104077,train,797,primary,1.0
synthetic3d-103092,103092,train,798,primary,1.0
synthetic3d-108817,108817,train,799,primary,1.0
synthetic3d-107190,107190,train,800,primary,1.0
synthetic3d-104642,104642,train,801,primary,1.0
synthetic3d-108553,108553,train,802,primary,1.0
synthetic3d-108152,108152,train,803,primary,1.0
synthetic3d-105358,105358,train,804,primary,1.0
synthetic3d-102585,102585,train,805,primary,1.0
synthetic3d-104721,104721,train,806,primary,1.0
synthetic3d-103614,103614,train,807,primary,1.0
synthetic3d-108319,108319,train,808,primary,1.0
synthetic3d-107691,107691,train,809,primary,1.0
synthetic3d-106376,106376,train,810,primary,1.0
synthetic3d-102578,102578,train,811,primary,1.0
synthetic3d-106439,106439,train,812,primary,1.0
synthetic3d-108167,108167,train,813,primary,1.0
synthetic3d-101909,101909,train,814,primary,1.0
synthetic3d-101089,101089,train,815,primary,1.0
synthetic3d-106338,106338,train,816,primary,1.0
synthetic3d-108880,108880,train,817,primary,1.0
synthetic3d-108179,108179,train,818,primary,1.0
synthetic3d-102054,102054,train,819,primary,1.0
synthetic3d-107064,107064,train,820,primary,1.0
synthetic3d-104339,104339,train,821,primary,1.0
synthetic3d-107218,107218,train,822,primary,1.0
synthetic3d-108175,108175,train,823,primary,1.0
synthetic3d-100788,100788,train,824,primary,1.0
synthetic3d-102360,102360,train,825,primary,1.0
synthetic3d-108353,108353,train,826,primary,1.0
synthetic3d-108610,108610,train,827,primary,1.0
synthetic3d-102471,102471,train,828,primary,1.0
synthetic3d-102868,102868,train,829,primary,1.0
synthetic3d-107006,107006,train,830,primary,1.0
synthetic3d-104013,104013,train,831,primary,1.0
synthetic3d-106553,106553,train,832,primary,1.0
synthetic3d-107404,107404,train,833,primary,1.0
synthetic3d-106451,106451,train,834,primary,1.0
synthetic3d-102934,102934,train,835,primary,1.0
synthetic3d-103984,103984,train,836,primary,1.0
synthetic3d-101759,101759,train,837,primary,1.0
synthetic3d-102017,102017,train,838,primary,1.0
synthetic3d-104673,104673,train,839,primary,1.0
synthetic3d-104387,104387,train,840,primary,1.0
synthetic3d-106079,106079,train,841,primary,1.0
synthetic3d-105851,105851,train,842,primary,1.0
synthetic3d-105692,105692,train,843,primary,1.0
synthetic3d-108386,108386,train,844,primary,1.0
synthetic3d-103851,103851,train,845,primary,1.0
synthetic3d-108773,108773,train,846,primary,1.0
synthetic3d-102462,102462,train,847,primary,1.0
synthetic3d-100331,100331,train,848,primary,1.0
synthetic3d-104059,104059,train,849,primary,1.0
synthetic3d-106317,106317,train,850,primary,1.0
synthetic3d-105989,105989,train,851,primary,1.0
synthetic3d-102697,102697,train,852,primary,1.0
synthetic3d-102496,102496,train,853,primary,1.0
synthetic3d-102356,102356,train,854,primary,1.0
synthetic3d-106479,106479,train,855,primary,1.0
synthetic3d-103854,103854,train,856,primary,1.0
synthetic3d-101478,101478,train,857,primary,1.0
synthetic3d-106466,106466,train,858,primary,1.0
synthetic3d-107822,107822,train,859,primary,1.0
synthetic3d-105581,105581,train,860,primary,1.0
synthetic3d-105438,105438,train,861,primary,1.0
synthetic3d-105829,105829,train,862,primary,1.0
synthetic3d-106936,106936,train,863,primary,1.0
synthetic3d-103971,103971,train,864,primary,1.0
synthetic3d-105844,105844,train,865,primary,1.0
synthetic3d-108448,108448,train,866,primary,1.0
synthetic3d-103633,103633,train,867,primary,1.0
synthetic3d-108946,108946,train,868,primary,1.0
synthetic3d-105819,105819,train,869,primary,1.0
synthetic3d-108803,108803,train,870,primary,1.0
synthetic3d-102181,102181,train,871,primary,1.0
synthetic3d-107569,107569,train,872,primary,1.0
synthetic3d-107181,107181,train,873,primary,1.0
synthetic3d-102306,102306,train,874,primary,1.0
synthetic3d-101593,101593,train,875,primary,1.0
synthetic3d-103744,103744,train,876,primary,1.0
synthetic3d-100243,100243,train,877,primary,1.0
synthetic3d-106393,106393,train,878,primary,1.0
synthetic3d-106755,106755,train,879,primary,1.0
synthetic3d-107658,107658,train,880,primary,1.0
synthetic3d-103771,103771,train,881,primary,1.0
synthetic3d-103345,103345,train,882,primary,1.0
synthetic3d-100081,100081,train,883,primary,1.0
synthetic3d-101694,101694,train,884,primary,1.0
synthetic3d-100136,100136,train,885,primary,1.0
synthetic3d-108475,108475,train,886,primary,1.0
synthetic3d-105906,105906,train,887,primary,1.0
synthetic3d-100682,100682,train,888,primary,1.0
synthetic3d-103266,103266,train,889,primary,1.0
synthetic3d-106561,106561,train,890,primary,1.0
synthetic3d-105713,105713,train,891,primary,1.0
synthetic3d-103632,103632,train,892,primary,1.0
synthetic3d-101087,101087,train,893,primary,1.0
synthetic3d-100897,100897,train,894,primary,1.0
synthetic3d-104244,104244,train,895,primary,1.0
synthetic3d-106962,106962,train,896,primary,1.0
synthetic3d-103658,103658,train,897,primary,1.0
synthetic3d-103343,103343,train,898,primary,1.0
synthetic3d-100842,100842,train,899,primary,1.0
synthetic3d-108607,108607,train,900,primary,1.0
synthetic3d-100592,100592,train,901,primary,1.0
synthetic3d-108033,108033,train,902,primary,1.0
synthetic3d-101654,101654,train,903,primary,1.0
synthetic3d-101417,101417,train,904,primary,1.0
synthetic3d-103497,103497,train,905,primary,1.0
synthetic3d-103368,103368,train,906,primary,1.0
synthetic3d-107889,107889,train,907,primary,1.0
synthetic3d-101950,101950,train,908,primary,1.0
synthetic3d-104200,104200,train,909,primary,1.0
synthetic3d-106202,106202,train,910,primary,1.0
synthetic3d-108577,108577,train,911,primary,1.0
synthetic3d-104779,104779,train,912,primary,1.0
synthetic3d-107505,107505,train,913,primary,1.0
synthetic3d-108499,108499,train,914,primary,1.0
synthetic3d-100017,100017,train,915,primary,1.0
synthetic3d-103105,103105,train,916,primary,1.0
synthetic3d-102348,102348,train,917,primary,1.0
synthetic3d-105145,105145,train,918,primary,1.0
synthetic3d-101995,101995,train,919,primary,1.0
synthetic3d-101713,101713,train,920,primary,1.0
synthetic3d-100724,100724,train,921,primary,1.0
synthetic3d-108752,108752,train,922,primary,1.0
synthetic3d-104565,104565,train,923,primary,1.0
synthetic3d-101358,101358,train,924,primary,1.0
synthetic3d-103627,103627,train,925,primary,1.0
synthetic3d-108439,108439,train,926,primary,1.0
synthetic3d-105644,105644,train,927,primary,1.0
synthetic3d-103042,103042,train,928,primary,1.0
synthetic3d-103065,103065,train,929,primary,1.0
synthetic3d-100008,100008,train,930,primary,1.0
synthetic3d-106761,106761,train,931,primary,1.0
synthetic3d-100549,100549,train,932,primary,1.0
synthetic3d-104982,104982,train,933,primary,1.0
synthetic3d-104862,104862,train,934,primary,1.0
synthetic3d-105287,105287,train,935,primary,1.0
synthetic3d-101037,101037,train,936,primary,1.0
synthetic3d-104854,104854,train,937,primary,1.0
synthetic3d-107664,107664,train,938,primary,1.0
